timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-03-11T21:56:17,codecarbon,6e982434-913f-4274-b9f2-0c93c6cbc132,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.736734300000535,4.4601579956490345e-05,7.774733432658052e-06,17.479288627200003,14.167485041196391,10.0,2.5410123528868723e-05,2.257140694600368e-05,1.453461305555316e-05,6.251614353042556e-05,0.0,India,IND,karnataka,Windows-11-10.0.26200-SP0,3.13.4,3.2.3,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,77.591,12.9753,13.855525970458984,machine,0.0,38.0,91.1,12.623331069946287,N,1.0,0.0,,
2026-03-11T21:59:03,codecarbon,481caa86-a99c-47e8-9a3b-1b022a01d61e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.37224420000166,6.479798684823656e-05,1.016878588052537e-05,30.7891883691,13.82373694211995,10.0,5.011899148187935e-05,2.443057510000124e-05,1.6275024166669834e-05,9.082459074855044e-05,0.0,India,IND,karnataka,Windows-11-10.0.26200-SP0,3.13.4,3.2.3,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,77.591,12.9753,13.855525970458984,machine,0.0,29.5,94.825,13.138235092163086,N,1.0,0.0,,
2026-03-11T22:01:39,codecarbon,24c12035-f296-4f9c-8020-64de98f6ec0a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,41.61750790000042,0.0003661681863271,8.798416935655058e-06,19.03251112096193,16.223727368338412,10.0,0.0002147364377443,0.0001871404274899,0.0001113655561111,0.0005132424213454,0.0,India,IND,karnataka,Windows-11-10.0.26200-SP0,3.13.4,3.2.3,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,77.591,12.9753,13.855525970458984,machine,12.394871794871792,27.128205128205128,79.67435897435898,11.039616315792768,N,1.0,0.0,,
2026-03-11T22:04:32,codecarbon,503730fc-5544-48e0-81b0-358838e1536e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,45.138021700000536,0.0004665429366615,1.0335919012186111e-05,23.92128668874375,19.38286194103547,10.0,0.0002903087740296,0.0002424976939979,0.000121126985,0.0006539334530276,0.0,India,IND,karnataka,Windows-11-10.0.26200-SP0,3.13.4,3.2.3,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,77.591,12.9753,13.855525970458984,machine,6.744186046511628,27.32558139534884,81.30465116279069,11.26519748776458,N,1.0,0.0,,
2026-03-11T22:24:14,codecarbon,038f6ac0-38eb-4109-b5da-fd3eb2041aef,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,206.0597113000004,0.0018759365900197,9.10384945307704e-06,20.29147985449688,16.618245858364304,10.0,0.001125335825312,0.0009515368723399,0.0005525480813888,0.0026294207790409,0.0,India,IND,karnataka,Windows-11-10.0.26200-SP0,3.13.4,3.2.3,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,77.591,12.9753,13.855525970458984,machine,11.9990099009901,29.85643564356436,83.93811881188118,11.630027468841854,N,1.0,0.0,,
2026-03-11T22:28:02,codecarbon,a08aa051-c7f8-49c8-8dee-70b3387e2e0c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,204.4223008000008,0.0018544716474282,9.07176780699008e-06,20.145956646901336,16.555701008103707,10.0,0.0011119469904011,0.000939369084828,0.0005480182038888,0.002599334279118,0.0,India,IND,karnataka,Windows-11-10.0.26200-SP0,3.13.4,3.2.3,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,77.591,12.9753,13.855525970458984,machine,11.488499999999998,28.99,84.527,11.711553173065186,N,1.0,0.0,,
2026-03-16T20:37:51,codecarbon,63385b87-859a-46b2-b4f4-e1eb1b88374e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.429361100001188,0.0001115393745297,8.305635219667085e-06,19.769249142000003,13.260586259744809,10.0,7.097898219373594e-05,4.946059512399292e-05,3.5900434722225325e-05,0.0001563400120399,0.0,India,IND,karnataka,Windows-11-10.0.26200-SP0,3.13.4,3.2.3,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,77.591,12.9753,13.855525970458984,machine,8.081818181818182,36.72727272727273,89.25454545454545,12.366844177246094,N,1.0,0.0,,
2026-03-16T21:11:28,codecarbon,c806d4d2-3ce8-4291-b6ff-1551ca20c2c4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.132915700000012,9.816899362867309e-05,7.475034171480518e-06,19.654399657125005,9.205329151506051,10.0,6.89464077810483e-05,3.3576693528006296e-05,3.507621472222632e-05,0.00013759931603128092,0.0,India,IND,karnataka,Windows-11-10.0.26200-SP0,3.13.4,3.2.3,16,AMD Ryzen 7 5800H with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,77.591,12.9753,13.855525970458984,machine,0.0,2.090909090909091,83.7090909090909,11.596607555042613,N,1.0,0.0,,
